date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:16	48527/48527	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce54-bd8f%22	https://colorlib.com/polygon/gentelella/index.html	D:/demo/colorlib.com/polygon/gentelella/index.html	(from )
18:14:17	184/184	---MCZ	200	added ('OK')	text/plain	etag:W/%22606ae8f7-1e0%22	https://colorlib.com/robots.txt		(from )
18:14:17	4606/4606	---MCZ	200	added ('OK')	image/x-icon	etag:W/%225f05ce5e-11fe%22	https://colorlib.com/polygon/gentelella/images/favicon.ico	D:/demo/colorlib.com/polygon/gentelella/images/favicon.ico	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:17	155758/155758	---MCZ	200	added ('OK')	text/css	etag:W/%225f080c54-2606e%22	https://colorlib.com/polygon/vendors/bootstrap/dist/css/bootstrap.min.css	D:/demo/colorlib.com/polygon/vendors/bootstrap/dist/css/bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:17	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%225f081120-7187%22	https://colorlib.com/polygon/vendors/font-awesome/css/font-awesome.min.css	D:/demo/colorlib.com/polygon/vendors/font-awesome/css/font-awesome.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:17	1106/1106	---MCZ	200	added ('OK')	text/css	etag:W/%225f082353-5b2%22	https://colorlib.com/polygon/vendors/nprogress/nprogress.css	D:/demo/colorlib.com/polygon/vendors/nprogress/nprogress.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:18	929/929	---MCZ	200	added ('OK')	text/css	etag:W/%225f08219f-525%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	D:/demo/colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:18	5014/5014	---MCZ	200	added ('OK')	text/css	etag:W/%225f080d5e-1396%22	https://colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	D:/demo/colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:18	621/621	---MCZ	200	added ('OK')	text/css	etag:W/%225f08224f-26d%22	https://colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	D:/demo/colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:18	6844/6844	---MCZ	200	added ('OK')	text/css	etag:W/%225f080d19-20d2%22	https://colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.css	D:/demo/colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:19	80484/80484	---MCZ	200	added ('OK')	text/css	etag:W/%225f080c0c-13a64%22	https://colorlib.com/polygon/build/css/custom.min.css	D:/demo/colorlib.com/polygon/build/css/custom.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:19	4077/4077	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce5f-fed%22	https://colorlib.com/polygon/gentelella/images/img.jpg	D:/demo/colorlib.com/polygon/gentelella/images/img.jpg	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:19	37750/37750	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce54-9376%22	https://colorlib.com/polygon/gentelella/index2.html	D:/demo/colorlib.com/polygon/gentelella/index2.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:19	41983/41983	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce55-a3ff%22	https://colorlib.com/polygon/gentelella/index3.html	D:/demo/colorlib.com/polygon/gentelella/index3.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:20	97378/97378	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4e-17c62%22	https://colorlib.com/polygon/gentelella/form_advanced.html	D:/demo/colorlib.com/polygon/gentelella/form_advanced.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:20	56318/56318	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4f-dbfe%22	https://colorlib.com/polygon/gentelella/form.html	D:/demo/colorlib.com/polygon/gentelella/form.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:21	22282/22282	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4f-570a%22	https://colorlib.com/polygon/gentelella/form_validation.html	D:/demo/colorlib.com/polygon/gentelella/form_validation.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:21	35870/35870	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4f-8c1e%22	https://colorlib.com/polygon/gentelella/form_wizards.html	D:/demo/colorlib.com/polygon/gentelella/form_wizards.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:21	16780/16780	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4e-418c%22	https://colorlib.com/polygon/gentelella/form_upload.html	D:/demo/colorlib.com/polygon/gentelella/form_upload.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:21	35322/35322	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4e-89fa%22	https://colorlib.com/polygon/gentelella/form_buttons.html	D:/demo/colorlib.com/polygon/gentelella/form_buttons.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:21	79434/79434	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce50-1364a%22	https://colorlib.com/polygon/gentelella/general_elements.html	D:/demo/colorlib.com/polygon/gentelella/general_elements.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:21	26190/26190	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce56-664e%22	https://colorlib.com/polygon/gentelella/media_gallery.html	D:/demo/colorlib.com/polygon/gentelella/media_gallery.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:22	18774/18774	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce5b-4956%22	https://colorlib.com/polygon/gentelella/typography.html	D:/demo/colorlib.com/polygon/gentelella/typography.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:22	128032/128032	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce53-1f420%22	https://colorlib.com/polygon/gentelella/icons.html	D:/demo/colorlib.com/polygon/gentelella/icons.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:22	92328/92328	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce51-168a8%22	https://colorlib.com/polygon/gentelella/glyphicons.html	D:/demo/colorlib.com/polygon/gentelella/glyphicons.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:22	45856/45856	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce5b-b320%22	https://colorlib.com/polygon/gentelella/widgets.html	D:/demo/colorlib.com/polygon/gentelella/widgets.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:22	24018/24018	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce55-5dd2%22	https://colorlib.com/polygon/gentelella/invoice.html	D:/demo/colorlib.com/polygon/gentelella/invoice.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:23	32877/32877	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce53-806d%22	https://colorlib.com/polygon/gentelella/inbox.html	D:/demo/colorlib.com/polygon/gentelella/inbox.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:23	20015/20015	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4c-4e2f%22	https://colorlib.com/polygon/gentelella/calendar.html	D:/demo/colorlib.com/polygon/gentelella/calendar.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:23	34908/34908	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce5a-885c%22	https://colorlib.com/polygon/gentelella/tables.html	D:/demo/colorlib.com/polygon/gentelella/tables.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:24	161440/161440	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce5a-276a0%22	https://colorlib.com/polygon/gentelella/tables_dynamic.html	D:/demo/colorlib.com/polygon/gentelella/tables_dynamic.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:24	22820/22820	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce49-5924%22	https://colorlib.com/polygon/gentelella/chartjs.html	D:/demo/colorlib.com/polygon/gentelella/chartjs.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:24	22727/22727	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4c-58c7%22	https://colorlib.com/polygon/gentelella/chartjs2.html	D:/demo/colorlib.com/polygon/gentelella/chartjs2.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:24	23412/23412	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce57-5b74%22	https://colorlib.com/polygon/gentelella/morisjs.html	D:/demo/colorlib.com/polygon/gentelella/morisjs.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:24	30165/30165	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4d-75d5%22	https://colorlib.com/polygon/gentelella/echarts.html	D:/demo/colorlib.com/polygon/gentelella/echarts.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:25	22450/22450	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce57-57b2%22	https://colorlib.com/polygon/gentelella/other_charts.html	D:/demo/colorlib.com/polygon/gentelella/other_charts.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:25	14811/14811	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4d-39db%22	https://colorlib.com/polygon/gentelella/fixed_sidebar.html	D:/demo/colorlib.com/polygon/gentelella/fixed_sidebar.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:25	14814/14814	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4d-39de%22	https://colorlib.com/polygon/gentelella/fixed_footer.html	D:/demo/colorlib.com/polygon/gentelella/fixed_footer.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:25	23073/23073	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4c-5a21%22	https://colorlib.com/polygon/gentelella/e_commerce.html	D:/demo/colorlib.com/polygon/gentelella/e_commerce.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:26	34196/34196	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce59-8594%22	https://colorlib.com/polygon/gentelella/projects.html	D:/demo/colorlib.com/polygon/gentelella/projects.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:26	23095/23095	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce59-5a37%22	https://colorlib.com/polygon/gentelella/project_detail.html	D:/demo/colorlib.com/polygon/gentelella/project_detail.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:26	36114/36114	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce4c-8d12%22	https://colorlib.com/polygon/gentelella/contacts.html	D:/demo/colorlib.com/polygon/gentelella/contacts.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:26	30177/30177	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce59-75e1%22	https://colorlib.com/polygon/gentelella/profile.html	D:/demo/colorlib.com/polygon/gentelella/profile.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:26	2370/2370	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce58-942%22	https://colorlib.com/polygon/gentelella/page_403.html	D:/demo/colorlib.com/polygon/gentelella/page_403.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:27	2382/2382	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce58-94e%22	https://colorlib.com/polygon/gentelella/page_404.html	D:/demo/colorlib.com/polygon/gentelella/page_404.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:27	2432/2432	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce58-980%22	https://colorlib.com/polygon/gentelella/page_500.html	D:/demo/colorlib.com/polygon/gentelella/page_500.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:27	16305/16305	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce58-3fb1%22	https://colorlib.com/polygon/gentelella/plain_page.html	D:/demo/colorlib.com/polygon/gentelella/plain_page.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:27	3601/3601	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce56-e11%22	https://colorlib.com/polygon/gentelella/login.html	D:/demo/colorlib.com/polygon/gentelella/login.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:27	25226/25226	---MCZ	200	added ('OK')	text/html	etag:W/%225f05ce59-628a%22	https://colorlib.com/polygon/gentelella/pricing_tables.html	D:/demo/colorlib.com/polygon/gentelella/pricing_tables.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:28	14651/14651	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2013:47:02%20GMT	https://colorlib.com/polygon/gentelella/level2.html	D:/demo/colorlib.com/polygon/gentelella/level2.html	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:28	78635/78635	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080c5b-1332b%22	https://colorlib.com/polygon/vendors/bootstrap/dist/js/bootstrap.bundle.min.js	D:/demo/colorlib.com/polygon/vendors/bootstrap/dist/js/bootstrap.bundle.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:28	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0821d1-14e4a%22	https://colorlib.com/polygon/vendors/jquery/dist/jquery.min.js	D:/demo/colorlib.com/polygon/vendors/jquery/dist/jquery.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:28	11171/11171	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081051-656d%22	https://colorlib.com/polygon/vendors/fastclick/lib/fastclick.js	D:/demo/colorlib.com/polygon/vendors/fastclick/lib/fastclick.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:29	6333/6333	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082354-2d2d%22	https://colorlib.com/polygon/vendors/nprogress/nprogress.js	D:/demo/colorlib.com/polygon/vendors/nprogress/nprogress.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:29	147169/147169	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080d85-23ee1%22	https://colorlib.com/polygon/vendors/Chart.js/dist/Chart.min.js	D:/demo/colorlib.com/polygon/vendors/Chart.js/dist/Chart.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:29	17848/17848	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08217b-45b8%22	https://colorlib.com/polygon/vendors/gauge.js/dist/gauge.min.js	D:/demo/colorlib.com/polygon/vendors/gauge.js/dist/gauge.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:29	2333/2333	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080d4f-91d%22	https://colorlib.com/polygon/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	D:/demo/colorlib.com/polygon/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:30	4931/4931	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082195-1343%22	https://colorlib.com/polygon/vendors/iCheck/icheck.min.js	D:/demo/colorlib.com/polygon/vendors/iCheck/icheck.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:30	10253/10253	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0824b7-4a51%22	https://colorlib.com/polygon/vendors/skycons/skycons.js	D:/demo/colorlib.com/polygon/vendors/skycons/skycons.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:31	12212/12212	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08105e-5d01%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.pie.js	D:/demo/colorlib.com/polygon/vendors/Flot/jquery.flot.pie.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:32	6919/6919	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081053-2df8%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.time.js	D:/demo/colorlib.com/polygon/vendors/Flot/jquery.flot.time.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:32	53590/53590	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08105f-1e05b%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.js	D:/demo/colorlib.com/polygon/vendors/Flot/jquery.flot.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:32	2369/2369	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081057-1bb2%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.stack.js	D:/demo/colorlib.com/polygon/vendors/Flot/jquery.flot.stack.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:32	2213/2213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081058-cf2%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.resize.js	D:/demo/colorlib.com/polygon/vendors/Flot/jquery.flot.resize.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:33	3601/3601	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0810f9-1b07%22	https://colorlib.com/polygon/vendors/flot.orderbars/js/jquery.flot.orderBars.js	D:/demo/colorlib.com/polygon/vendors/flot.orderbars/js/jquery.flot.orderBars.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:33	1756/1756	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0810ea-6dc%22	https://colorlib.com/polygon/vendors/flot-spline/js/jquery.flot.spline.min.js	D:/demo/colorlib.com/polygon/vendors/flot-spline/js/jquery.flot.spline.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:33	6777/6777	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0810ed-41b5%22	https://colorlib.com/polygon/vendors/flot.curvedlines/curvedLines.js	D:/demo/colorlib.com/polygon/vendors/flot.curvedlines/curvedLines.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:33	64581/64581	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080e2e-1fbae%22	https://colorlib.com/polygon/vendors/DateJS/build/date.js	D:/demo/colorlib.com/polygon/vendors/DateJS/build/date.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:34	26533/26533	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082250-8514%22	https://colorlib.com/polygon/vendors/jqvmap/dist/jquery.vmap.js	D:/demo/colorlib.com/polygon/vendors/jqvmap/dist/jquery.vmap.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:34	60563/60563	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082261-ecb7%22	https://colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	D:/demo/colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:34	2384/2384	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08226b-952%22	https://colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	D:/demo/colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:34	46645/46645	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0822eb-b635%22	https://colorlib.com/polygon/vendors/moment/min/moment.min.js	D:/demo/colorlib.com/polygon/vendors/moment/min/moment.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:34	37803/37803	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080d19-f9a2%22	https://colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.js	D:/demo/colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:35	71554/71554	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080c11-11782%22	https://colorlib.com/polygon/build/js/custom.min.js	D:/demo/colorlib.com/polygon/build/js/custom.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
18:14:35	1444/1444	---M--	200	added ('OK')	image/png	etag:%225f08219d-5a4%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	D:/demo/colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
18:14:35	3117/3117	---M--	200	added ('OK')	image/png	etag:%225f08219f-c2d%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	D:/demo/colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
18:14:36	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Apr%202021%2011:14:36%20GMT	http://cssdeck.com/uploads/media/items/8/8bcLQqF.png	D:/demo/cssdeck.com/uploads/media/items/8/8bcLQqF.4b.delayed	(from https://colorlib.com/polygon/build/css/custom.min.css)
18:14:37	2419/2419	---M--	200	added ('OK')	image/png	etag:%22973-4b95f8a2bca80%22	https://cssdeck.com/uploads/media/items/8/8bcLQqF.png	D:/demo/cssdeck.com/uploads/media/items/8/8bcLQqF.png	(from https://colorlib.com/polygon/build/css/custom.min.css)
18:14:37	62647/62647	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08221b-f4b7%22	https://colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	D:/demo/colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	(from https://colorlib.com/polygon/gentelella/index2.html)
18:14:38	92544/92544	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0823f0-16980%22	https://colorlib.com/polygon/vendors/raphael/raphael.min.js	D:/demo/colorlib.com/polygon/vendors/raphael/raphael.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
18:14:38	35652/35652	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082330-8b44%22	https://colorlib.com/polygon/vendors/morris.js/morris.min.js	D:/demo/colorlib.com/polygon/vendors/morris.js/morris.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
18:14:39	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%225f082187-2a3%22	https://colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	D:/demo/colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
18:14:39	682/682	---MCZ	200	added ('OK')	text/css	etag:W/%225f0824c4-2aa%22	https://colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	D:/demo/colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
18:14:39	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%225f082406-3b5c%22	https://colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	D:/demo/colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
18:14:40	118/118	---MCZ	200	added ('OK')	text/css	etag:W/%225f0824bc-a2%22	https://colorlib.com/polygon/vendors/starrr/dist/starrr.css	D:/demo/colorlib.com/polygon/vendors/starrr/dist/starrr.css	(from https://colorlib.com/polygon/gentelella/form.html)
18:14:40	5448/5448	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080d6b-1548%22	https://colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	D:/demo/colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
18:14:40	2727/2727	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082235-139b%22	https://colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	D:/demo/colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	(from https://colorlib.com/polygon/gentelella/form.html)
18:14:40	25751/25751	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082190-f758%22	https://colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	D:/demo/colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	(from https://colorlib.com/polygon/gentelella/form.html)
18:14:44	8603/8603	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082249-3039%22	https://colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	D:/demo/colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	(from https://colorlib.com/polygon/gentelella/form.html)
